"","male","ageyears","recid"
"8488",1,27,0
"8489",1,34,0
"8490",1,22,0
"8491",1,23,0
"8492",1,25,0
"8493",1,20,1
"8494",1,20,1
"8495",1,28,0
"8496",1,62,0
"8497",1,19,0
"8498",1,20,0
"8499",1,29,0
"8500",1,22,0
"8501",1,31,0
"8502",1,48,0
"8503",1,19,0
"8504",1,28,0
"8505",1,21,0
"8506",1,23,1
"8507",1,19,0
"8508",1,25,0
"8509",1,19,0
"8510",1,36,0
"8511",1,22,1
"8512",1,28,0
"8513",0,36,0
"8514",1,24,1
"8515",1,30,1
"8516",0,24,0
"8517",1,19,1
"8518",1,22,1
"8519",1,30,0
"8520",1,40,0
"8521",1,49,0
"8522",1,29,0
"8523",1,28,1
"8524",1,31,0
"8525",1,62,0
"8526",1,49,1
"8527",1,43,0
"8528",1,42,0
"8529",1,51,1
"8530",1,26,1
"8531",1,41,1
"8532",0,36,0
"8533",1,24,1
"8534",1,42,0
"8535",1,33,1
"8536",1,32,1
"8537",1,19,0
"8538",0,38,0
"8539",1,36,1
"8540",1,17,1
"8541",1,25,0
"8542",1,21,0
"8543",1,24,0
"8544",1,23,0
"8545",1,34,1
"8546",1,23,0
"8547",1,20,1
"8548",1,41,0
"8549",1,22,0
"8550",1,30,0
"8551",1,18,0
"8552",1,30,0
"8553",1,31,1
"8554",1,19,0
"8555",1,31,1
"8556",1,28,1
"8557",1,37,0
"8558",1,31,0
"8559",1,31,1
"8560",1,28,0
"8561",1,19,1
"8562",1,25,1
"8563",1,25,1
"8564",1,18,1
"8565",1,26,0
"8566",1,26,1
"8567",1,29,0
"8568",1,30,0
"8569",1,21,0
"8570",1,21,1
"8571",1,23,0
"8572",1,33,0
"8573",1,20,0
"8574",1,48,0
"8575",1,22,0
"8576",1,25,1
"8577",1,64,0
"8578",0,52,1
"8579",1,22,0
"8580",1,30,1
"8581",1,38,1
"8582",1,32,0
"8583",1,20,0
"8584",1,23,1
"8585",0,37,1
"8586",1,25,0
"8587",1,30,1
"8588",1,39,1
"8589",1,39,0
"8590",1,34,0
"8591",1,29,0
"8592",1,61,0
"8593",1,20,1
"8594",1,19,1
"8595",1,26,1
"8596",1,33,1
"8597",1,19,1
"8598",1,21,0
"8599",1,20,1
"8600",1,28,0
"8601",1,34,0
"8602",1,21,0
"8603",1,24,1
"8604",1,20,0
"8605",1,17,0
"8606",1,22,1
"8607",1,30,0
"8608",1,22,0
"8609",1,20,0
"8610",1,26,1
"8611",1,29,0
"8612",1,21,0
"8613",1,23,0
"8614",1,50,0
"8615",1,56,1
"8616",1,52,0
"8617",1,19,1
"8618",1,21,1
"8619",1,23,0
"8620",0,23,0
"8621",1,45,0
"8622",1,18,1
"8623",1,19,1
"8624",1,23,1
"8625",1,21,0
"8626",1,22,1
"8627",1,39,0
"8628",1,36,1
"8629",1,24,1
"8630",1,39,0
"8631",1,23,0
"8632",1,21,1
"8633",1,22,0
"8634",1,25,0
"8635",1,35,0
"8636",1,27,1
"8637",1,21,1
"8638",1,29,1
"8639",1,68,0
"8640",1,16,1
"8641",1,49,1
"8642",1,32,1
"8643",1,53,0
"8644",1,46,1
"8645",1,24,1
"8646",1,47,0
"8647",1,17,0
"8648",1,25,1
"8649",1,53,0
"8650",1,20,0
"8651",1,29,1
"8652",1,47,1
"8653",1,22,0
"8654",1,25,0
"8655",1,30,0
"8656",1,16,0
"8657",1,24,0
"8658",1,19,0
"8659",1,47,0
"8660",1,36,1
"8661",1,21,0
"8662",1,25,0
"8663",1,48,1
"8664",1,38,1
"8665",1,42,0
"8666",0,31,0
"8667",1,49,0
"8668",1,18,0
"8669",1,28,0
"8670",1,31,1
"8671",1,21,0
"8672",1,28,0
"8673",1,23,1
"8674",1,28,1
"8675",1,21,1
"8676",1,22,0
"8677",1,27,0
"8678",1,22,0
"8679",1,55,0
"8680",1,30,0
"8681",1,18,1
"8682",1,23,0
"8683",1,22,1
"8684",1,24,0
"8685",1,52,0
"8686",1,42,0
"8687",1,46,0
"8688",1,44,0
"8689",1,30,0
"8690",1,22,0
"8691",1,28,0
"8692",1,34,0
"8693",1,40,0
"8694",1,25,1
"8695",1,19,1
"8696",1,31,0
"8697",1,40,0
"8698",1,18,0
"8699",1,23,0
"8700",1,31,0
"8701",1,23,0
"8702",1,49,0
"8703",1,20,0
"8704",1,45,1
"8705",1,24,0
"8706",1,29,1
"8707",1,27,0
"8708",1,21,1
"8709",0,75,0
"8710",1,22,0
"8711",1,20,0
"8712",1,24,0
"8713",1,37,1
"8714",1,41,0
"8715",1,20,0
"8716",1,18,0
"8717",1,32,0
"8718",1,26,0
"8719",1,32,0
"8720",1,21,1
"8721",1,24,0
"8722",1,58,0
"8723",1,67,0
"8724",1,25,1
"8725",0,28,1
"8726",1,23,0
"8727",1,38,1
"8728",1,54,0
"8729",1,24,1
"8730",1,36,0
"8731",1,28,1
"8732",1,24,1
"8733",1,22,0
"8734",1,32,0
"8735",1,20,1
"8736",1,19,0
"8737",1,40,1
"8738",1,21,0
"8739",1,20,0
"8740",1,36,0
"8741",1,39,0
"8742",1,18,1
"8743",0,27,0
"8744",1,26,0
"8745",1,26,0
"8746",1,24,0
"8747",1,32,0
"8748",1,50,0
"8749",1,19,0
"8750",1,29,1
"8751",1,21,0
"8752",1,31,0
"8753",1,26,1
"8754",1,53,1
"8755",1,27,1
"8756",1,17,1
"8757",1,22,1
"8758",1,18,1
"8759",1,42,1
"8760",1,37,0
"8761",1,18,0
"8762",1,26,0
"8763",1,36,0
"8764",1,38,1
"8765",1,24,1
"8766",1,47,0
"8767",1,37,0
"8768",1,25,1
"8769",1,19,0
"8770",1,22,1
"8771",1,22,1
"8772",1,44,1
"8773",1,20,1
"8774",1,20,1
"8775",1,17,1
"8776",1,30,1
"8777",1,24,0
"8778",1,21,0
"8779",1,24,1
"8780",1,27,0
"8781",1,27,1
"8782",1,17,0
"8783",1,21,0
"8784",1,28,1
"8785",1,28,1
"8786",1,17,1
"8787",1,23,0
"8788",0,26,0
"8789",1,26,0
"8790",1,28,0
"8791",1,28,1
"8792",1,40,0
"8793",1,25,0
"8794",1,31,0
"8795",1,50,0
"8796",1,27,0
"8797",1,55,0
"8798",1,20,0
"8799",1,40,0
"8800",1,40,0
"8801",1,38,1
"8802",1,26,0
"8803",1,26,0
"8804",1,23,1
"8805",1,20,0
"8806",0,27,0
"8807",1,54,0
"8808",1,20,1
"8809",1,19,1
"8810",1,18,0
"8811",1,18,1
"8812",1,19,1
"8813",1,32,1
"8814",1,21,1
"8815",1,18,1
"8816",1,27,0
"8817",1,19,0
"8818",1,44,1
"8819",1,27,1
"8820",1,21,0
"8821",1,30,0
"8822",1,20,1
"8823",1,24,1
"8824",1,30,0
"8825",1,17,1
"8826",1,35,0
"8827",1,57,0
"8828",1,47,0
"8829",1,33,0
"8830",1,19,0
"8831",1,64,0
"8832",1,30,1
"8833",1,20,0
"8834",1,25,0
"8835",1,62,0
"8836",1,20,0
"8837",1,25,1
"8838",0,26,1
"8839",1,29,1
"8840",1,26,1
"8841",1,24,1
"8842",1,22,1
"8843",1,18,1
"8844",1,53,0
"8845",1,20,1
"8846",1,25,0
"8847",1,34,0
"8848",1,24,1
"8849",1,25,1
"8850",1,41,1
"8851",1,47,0
"8852",1,20,1
"8853",1,25,1
"8854",1,20,1
"8855",1,37,0
"8856",1,28,0
"8857",1,25,0
"8858",1,30,0
"8859",1,24,0
"8860",1,23,0
"8861",1,23,1
"8862",1,22,0
"8863",1,28,0
"8864",1,53,0
"8865",1,56,0
"8866",1,26,0
"8867",1,32,1
"8868",1,29,1
"8869",1,39,0
"8870",0,20,1
"8871",1,22,1
"8872",1,27,0
"8873",1,24,1
"8874",1,43,0
"8875",1,20,1
"8876",1,26,1
"8877",1,25,1
"8878",1,17,0
"8879",1,18,0
"8880",1,17,1
"8881",1,17,1
"8882",1,20,0
"8883",1,17,0
"8884",1,23,1
"8885",1,25,1
"8886",1,20,1
"8887",1,49,1
"8888",1,28,1
"8889",1,31,1
"8890",1,45,0
"8891",1,55,0
"8892",1,41,0
"8893",1,24,0
"8894",1,30,1
"8895",1,44,0
"8896",1,18,0
"8897",1,38,1
"8898",1,27,0
"8899",1,18,1
"8900",1,21,1
"8901",1,32,1
"8902",1,17,1
"8903",1,26,0
"8904",1,36,0
"8905",1,19,0
"8906",1,55,0
"8907",1,28,0
"8908",1,18,1
"8909",1,29,0
"8910",1,32,0
"8911",1,35,0
"8912",1,30,0
"8913",1,20,0
"8914",0,30,1
"8915",0,26,0
"8916",1,19,1
"8917",1,32,0
"8918",1,35,0
"8919",1,51,0
"8920",1,21,0
"8921",1,28,1
"8922",1,28,1
"8923",1,22,0
"8924",1,36,0
"8925",1,22,1
"8926",1,21,1
"8927",1,34,0
"8928",1,33,0
"8929",1,20,0
"8930",1,28,0
"8931",1,33,0
"8932",1,57,0
"8933",1,40,1
"8934",1,22,0
"8935",1,27,0
"8936",1,20,1
"8937",1,24,0
"8938",1,31,0
"8939",1,23,1
"8940",1,62,0
"8941",1,29,1
"8942",1,21,0
"8943",1,26,1
"8944",1,39,1
"8945",1,21,0
"8946",1,23,0
"8947",1,31,0
"8948",1,21,0
"8949",1,23,1
"8950",1,24,1
"8951",1,19,1
"8952",1,28,1
"8953",1,21,1
"8954",1,35,1
"8955",1,53,1
"8956",1,39,0
"8957",1,32,0
"8958",1,24,1
"8959",1,22,1
"8960",1,26,0
"8961",1,25,1
"8962",1,21,0
"8963",1,28,0
"8964",1,26,0
"8965",1,28,1
"8966",1,21,0
"8967",1,17,1
"8968",1,21,0
"8969",1,20,0
"8970",1,39,0
"8971",1,20,0
"8972",1,47,1
"8973",1,26,1
"8974",1,34,1
"8975",1,19,0
"8976",1,30,1
"8977",1,23,1
"8978",1,18,1
"8979",1,27,0
"8980",1,20,1
"8981",1,21,1
"8982",1,17,1
"8983",1,33,1
"8984",1,18,1
"8985",0,27,0
"8986",0,26,0
"8987",1,27,0
"8988",1,28,0
"8989",1,19,0
"8990",1,28,0
"8991",1,19,1
"8992",1,29,1
"8993",1,37,1
"8994",1,19,1
"8995",1,28,1
"8996",1,34,0
"8997",0,40,0
"8998",0,28,0
"8999",1,58,1
"9000",0,58,0
"9001",1,48,0
"9002",0,32,1
"9003",0,31,0
"9004",1,24,1
"9005",1,36,0
"9006",1,25,0
"9007",1,29,0
"9008",1,19,0
"9009",1,23,1
"9010",1,22,0
"9011",1,33,0
"9012",1,28,0
"9013",1,49,0
"9014",1,29,1
"9015",1,41,0
"9016",1,19,1
"9017",1,19,1
"9018",1,44,0
"9019",1,19,0
"9020",1,24,1
"9021",1,40,0
"9022",1,18,0
"9023",1,34,1
"9024",1,17,1
"9025",1,28,0
"9026",1,19,1
"9027",1,36,0
"9028",1,24,0
"9029",1,29,1
"9030",1,26,1
"9031",1,26,0
"9032",1,55,1
"9033",1,51,0
"9034",1,22,1
"9035",1,22,0
"9036",1,19,1
"9037",1,40,0
"9038",1,23,0
"9039",1,22,1
"9040",1,21,1
"9041",1,54,1
"9042",1,20,0
"9043",1,31,1
"9044",1,28,0
"9045",1,32,1
"9046",1,29,1
"9047",1,25,1
"9048",1,23,0
"9049",1,21,0
"9050",0,40,1
"9051",1,22,0
"9052",1,34,0
"9053",1,36,0
"9054",1,17,0
"9055",1,42,0
"9056",1,18,0
"9057",1,20,0
"9058",1,19,0
"9059",1,27,0
"9060",1,38,0
"9061",1,44,0
"9062",1,20,0
"9063",1,20,1
"9064",1,34,1
"9065",0,28,0
"9066",1,23,0
"9067",1,43,0
"9068",1,27,0
"9069",1,55,0
"9070",1,32,0
"9071",1,54,0
"9072",1,52,1
"9073",1,52,0
"9074",1,48,0
"9075",1,32,0
"9076",1,25,0
"9077",1,29,1
"9078",1,18,0
"9079",1,26,0
"9080",1,24,1
"9081",1,47,0
"9082",1,28,0
"9083",1,21,1
"9084",1,20,1
"9085",1,36,0
"9086",1,24,1
"9087",1,21,1
"9088",1,51,1
"9089",1,72,0
"9090",1,28,0
"9091",1,27,0
"9092",1,24,1
"9093",1,22,0
"9094",1,27,0
"9095",1,31,0
"9096",1,37,0
"9097",1,31,0
"9098",1,26,0
"9099",1,28,1
"9100",1,17,0
"9101",1,33,0
"9102",1,62,0
"9103",1,20,0
"9104",1,38,0
"9105",1,22,0
"9106",0,24,0
"9107",0,25,0
"9108",0,18,0
"9109",1,21,1
"9110",1,22,0
"9111",0,30,1
"9112",0,24,0
"9113",0,27,0
"9114",1,19,0
"9115",1,18,1
"9116",1,20,1
"9117",1,23,1
"9118",1,20,0
"9119",1,19,0
"9120",1,26,1
"9121",1,20,0
"9122",1,22,0
"9123",1,32,1
"9124",1,28,0
"9125",1,59,0
"9126",1,30,1
"9127",1,48,0
"9128",1,21,0
"9129",1,22,1
"9130",1,28,1
"9131",1,37,0
"9132",1,27,0
"9133",1,43,0
"9134",1,27,0
"9135",1,40,1
"9136",1,31,1
"9137",1,30,1
"9138",1,40,1
"9139",1,20,1
"9140",1,25,0
"9141",1,20,0
"9142",1,42,0
"9143",1,29,0
"9144",1,21,1
"9145",1,21,1
"9146",1,21,0
"9147",1,19,0
"9148",1,37,0
"9149",1,36,0
"9150",1,24,1
"9151",1,20,1
"9152",1,29,0
"9153",1,22,0
"9154",1,54,0
"9155",1,23,1
"9156",1,24,1
"9157",1,62,1
"9158",1,34,0
"9159",1,20,1
"9160",1,25,0
"9161",1,32,0
"9162",1,39,0
"9163",1,32,0
"9164",1,20,0
"9165",1,21,0
"9166",1,21,0
"9167",1,23,1
"9168",1,52,0
"9169",1,30,0
"9170",1,22,0
"9171",1,18,0
"9172",1,26,1
"9173",1,56,0
"9174",1,21,1
"9175",1,21,0
"9176",1,24,0
"9177",1,21,0
"9178",1,22,1
"9179",1,21,0
"9180",1,56,0
"9181",1,35,1
"9182",1,21,0
"9183",0,19,0
"9184",0,33,0
"9185",1,36,0
"9186",1,22,1
"9187",1,52,0
"9188",0,20,1
"9189",1,42,0
"9190",1,26,1
"9191",1,19,0
"9192",1,29,0
"9193",1,24,0
"9194",1,19,1
"9195",1,27,1
"9196",1,30,0
"9197",1,32,0
"9198",1,18,1
"9199",1,22,0
"9200",1,26,0
"9201",1,38,1
"9202",1,35,1
"9203",1,28,1
"9204",1,35,0
"9205",1,26,1
"9206",1,29,0
"9207",1,20,0
"9208",1,28,1
"9209",1,30,1
"9210",1,27,1
"9211",1,29,1
"9212",1,28,0
"9213",1,35,0
"9214",1,24,1
"9215",1,19,1
"9216",1,22,0
"9217",1,19,0
"9218",1,48,0
"9219",1,24,1
"9220",1,22,1
"9221",0,29,0
"9222",1,23,1
"9223",1,20,1
"9224",0,48,0
"9225",0,41,0
"9226",1,56,0
"9227",1,30,0
"9228",1,27,0
"9229",0,21,0
"9230",1,26,0
"9231",1,20,0
"9232",1,46,0
"9233",1,20,0
"9234",1,46,1
"9235",1,30,1
"9236",1,21,1
"9237",1,28,0
"9238",1,25,1
"9239",1,29,0
"9240",1,20,1
"9241",1,36,0
"9242",1,18,1
"9243",0,34,0
"9244",1,50,0
"9245",1,29,0
"9246",1,23,0
"9247",1,23,1
"9248",1,43,0
"9249",1,24,0
"9250",1,18,1
"9251",1,38,1
"9252",1,34,0
"9253",0,36,0
"9254",1,25,0
"9255",0,58,0
"9256",1,24,0
"9257",1,38,0
"9258",1,34,0
"9259",1,29,0
"9260",1,37,1
"9261",1,19,1
"9262",1,26,0
"9263",0,27,1
"9264",1,25,0
"9265",1,22,1
"9266",1,30,0
"9267",1,23,0
"9268",1,25,0
"9269",1,38,0
"9270",1,20,1
"9271",1,25,1
"9272",1,25,0
"9273",1,21,0
"9274",1,23,0
"9275",1,18,0
"9276",1,26,1
"9277",1,19,1
"9278",1,68,0
"9279",1,25,0
"9280",1,38,0
"9281",1,43,0
"9282",1,39,0
"9283",1,18,1
"9284",1,24,1
"9285",1,44,0
"9286",1,20,0
"9287",1,31,1
"9288",1,38,0
"9289",1,20,1
"9290",1,25,1
"9291",1,35,1
"9292",1,36,0
"9293",1,42,0
"9294",1,56,1
"9295",1,33,0
"9296",1,18,0
"9297",1,23,0
"9298",0,18,1
"9299",1,22,0
"9300",1,25,1
"9301",1,29,0
"9302",0,27,0
"9303",1,18,0
"9304",1,54,0
"9305",1,25,0
"9306",1,51,0
"9307",1,22,0
"9308",1,24,0
"9309",1,25,0
"9310",1,19,1
"9311",1,31,0
"9312",1,22,1
"9313",1,45,1
"9314",1,35,0
"9315",1,39,1
"9316",1,21,0
"9317",1,22,1
"9318",1,28,1
"9319",1,36,1
"9320",1,45,0
"9321",1,27,0
"9322",1,47,0
"9323",1,74,0
"9324",1,42,1
"9325",1,20,1
"9326",1,21,1
"9327",1,18,0
