"","male","ageyears","recid"
"8488",1,44,0
"8489",1,20,0
"8490",1,19,1
"8491",1,19,0
"8492",1,46,1
"8493",1,21,0
"8494",1,24,0
"8495",1,25,0
"8496",1,29,0
"8497",1,22,0
"8498",1,34,0
"8499",1,22,0
"8500",1,22,0
"8501",1,19,1
"8502",1,18,1
"8503",1,46,0
"8504",1,42,1
"8505",1,18,1
"8506",1,24,0
"8507",1,24,1
"8508",1,31,0
"8509",1,26,1
"8510",1,26,0
"8511",1,48,1
"8512",1,21,1
"8513",1,38,1
"8514",1,31,0
"8515",1,18,1
"8516",1,22,0
"8517",0,24,1
"8518",0,22,0
"8519",1,32,0
"8520",1,24,0
"8521",1,55,0
"8522",1,31,0
"8523",1,20,0
"8524",1,22,1
"8525",1,17,0
"8526",1,32,0
"8527",1,36,0
"8528",1,37,0
"8529",1,42,0
"8530",1,20,1
"8531",1,25,0
"8532",1,23,1
"8533",1,29,0
"8534",1,47,0
"8535",1,23,0
"8536",1,34,0
"8537",1,23,0
"8538",1,55,0
"8539",1,23,1
"8540",1,40,0
"8541",1,55,0
"8542",1,17,0
"8543",1,25,0
"8544",1,20,1
"8545",1,24,0
"8546",1,24,0
"8547",1,20,1
"8548",1,31,0
"8549",1,56,0
"8550",1,38,1
"8551",1,34,0
"8552",1,22,1
"8553",1,26,0
"8554",1,36,0
"8555",1,17,1
"8556",1,24,0
"8557",1,22,0
"8558",1,30,0
"8559",1,19,1
"8560",1,18,0
"8561",1,23,1
"8562",1,26,0
"8563",1,25,0
"8564",1,25,0
"8565",0,21,0
"8566",1,52,0
"8567",1,28,1
"8568",1,19,0
"8569",1,20,1
"8570",1,19,0
"8571",1,21,0
"8572",1,27,0
"8573",1,22,1
"8574",1,25,1
"8575",1,24,0
"8576",1,29,0
"8577",1,50,0
"8578",1,23,0
"8579",1,19,1
"8580",1,18,1
"8581",1,56,0
"8582",1,33,1
"8583",1,26,0
"8584",1,28,1
"8585",1,27,0
"8586",1,30,0
"8587",1,24,0
"8588",1,27,0
"8589",1,18,0
"8590",1,25,0
"8591",0,17,0
"8592",1,23,1
"8593",1,20,0
"8594",1,21,0
"8595",1,18,1
"8596",1,17,1
"8597",1,28,0
"8598",1,20,1
"8599",1,22,1
"8600",1,24,0
"8601",1,27,0
"8602",1,17,1
"8603",1,51,0
"8604",1,19,1
"8605",1,50,0
"8606",1,16,1
"8607",1,24,1
"8608",1,20,0
"8609",1,25,0
"8610",1,59,0
"8611",1,50,0
"8612",1,18,1
"8613",1,27,1
"8614",1,40,0
"8615",1,28,0
"8616",1,24,0
"8617",1,23,0
"8618",0,38,0
"8619",1,30,0
"8620",1,30,0
"8621",1,19,0
"8622",1,17,0
"8623",1,29,0
"8624",1,20,0
"8625",1,25,1
"8626",1,28,0
"8627",1,19,1
"8628",1,43,0
"8629",1,44,0
"8630",1,23,0
"8631",1,24,0
"8632",1,34,1
"8633",1,27,0
"8634",1,73,1
"8635",1,26,0
"8636",1,25,0
"8637",1,20,0
"8638",1,34,0
"8639",1,19,0
"8640",1,45,0
"8641",1,17,1
"8642",1,25,0
"8643",1,31,0
"8644",1,20,0
"8645",1,17,0
"8646",1,22,1
"8647",1,38,0
"8648",1,37,1
"8649",0,38,0
"8650",1,18,1
"8651",1,17,1
"8652",1,32,1
"8653",1,40,0
"8654",1,26,0
"8655",1,35,0
"8656",1,17,1
"8657",1,32,0
"8658",1,22,0
"8659",1,28,0
"8660",1,20,1
"8661",1,35,1
"8662",1,26,0
"8663",1,20,0
"8664",1,28,0
"8665",1,47,0
"8666",1,28,1
"8667",1,19,1
"8668",0,22,0
"8669",1,21,0
"8670",1,22,1
"8671",1,42,1
"8672",1,26,0
"8673",0,30,0
"8674",1,56,0
"8675",1,28,0
"8676",1,27,0
"8677",1,24,0
"8678",1,21,1
"8679",1,30,0
"8680",1,18,0
"8681",1,20,0
"8682",1,20,1
"8683",1,32,1
"8684",1,32,0
"8685",1,18,0
"8686",0,27,0
"8687",1,28,0
"8688",1,31,1
"8689",1,52,1
"8690",1,19,0
"8691",1,19,1
"8692",1,17,0
"8693",0,30,0
"8694",1,20,0
"8695",1,22,1
"8696",1,32,1
"8697",1,17,1
"8698",0,32,0
"8699",1,18,0
"8700",1,25,1
"8701",1,38,1
"8702",1,24,0
"8703",0,33,0
"8704",1,29,0
"8705",1,23,0
"8706",1,23,0
"8707",1,27,1
"8708",1,49,1
"8709",1,21,1
"8710",1,30,1
"8711",1,36,0
"8712",1,17,1
"8713",1,30,1
"8714",1,25,1
"8715",1,19,0
"8716",1,31,0
"8717",1,38,1
"8718",1,44,0
"8719",1,31,0
"8720",1,21,0
"8721",1,19,1
"8722",1,18,0
"8723",1,18,0
"8724",1,22,0
"8725",1,26,1
"8726",1,29,0
"8727",1,19,0
"8728",1,26,0
"8729",0,24,0
"8730",1,35,0
"8731",1,36,0
"8732",1,27,0
"8733",1,70,0
"8734",1,26,0
"8735",1,55,0
"8736",1,37,1
"8737",1,18,1
"8738",1,18,0
"8739",1,19,1
"8740",1,36,1
"8741",1,22,0
"8742",1,29,1
"8743",1,26,1
"8744",1,32,0
"8745",1,55,1
"8746",1,29,0
"8747",1,51,0
"8748",1,37,0
"8749",1,26,1
"8750",1,21,0
"8751",1,28,0
"8752",1,37,0
"8753",1,38,1
"8754",1,18,0
"8755",1,51,1
"8756",1,36,0
"8757",1,54,1
"8758",1,47,0
"8759",1,38,0
"8760",1,38,0
"8761",1,36,0
"8762",1,23,0
"8763",1,24,0
"8764",1,20,1
"8765",1,21,0
"8766",1,28,0
"8767",1,33,0
"8768",1,27,0
"8769",1,20,0
"8770",1,26,0
"8771",1,27,0
"8772",1,20,1
"8773",1,23,1
"8774",1,33,0
"8775",1,27,1
"8776",1,19,1
"8777",1,39,0
"8778",1,40,0
"8779",1,38,0
"8780",1,28,1
"8781",1,23,1
"8782",1,20,0
"8783",1,34,0
"8784",1,28,0
"8785",1,37,0
"8786",1,26,0
"8787",1,31,0
"8788",1,42,0
"8789",1,18,1
"8790",1,52,1
"8791",1,22,0
"8792",1,18,1
"8793",1,25,1
"8794",1,30,0
"8795",1,58,0
"8796",1,22,0
"8797",1,41,0
"8798",1,51,0
"8799",1,32,1
"8800",1,41,1
"8801",1,36,1
"8802",1,22,0
"8803",1,21,0
"8804",1,28,1
"8805",1,20,0
"8806",1,37,0
"8807",1,25,0
"8808",0,25,0
"8809",1,51,0
"8810",0,38,0
"8811",1,25,0
"8812",1,24,1
"8813",1,19,1
"8814",1,18,0
"8815",1,24,1
"8816",1,21,0
"8817",1,26,1
"8818",1,34,1
"8819",0,17,1
"8820",1,21,1
"8821",1,30,1
"8822",1,43,1
"8823",1,23,0
"8824",1,26,1
"8825",1,24,0
"8826",1,20,0
"8827",1,21,1
"8828",0,17,0
"8829",1,20,0
"8830",1,22,1
"8831",1,30,0
"8832",1,21,1
"8833",1,49,0
"8834",1,29,0
"8835",1,22,0
"8836",1,27,0
"8837",1,25,1
"8838",1,26,0
"8839",1,19,1
"8840",1,58,1
"8841",1,27,1
"8842",1,29,1
"8843",1,61,0
"8844",1,31,1
"8845",1,43,0
"8846",1,18,0
"8847",1,44,0
"8848",1,24,0
"8849",1,19,0
"8850",1,51,0
"8851",1,40,0
"8852",1,37,0
"8853",1,34,0
"8854",1,24,0
"8855",1,23,1
"8856",1,73,0
"8857",1,26,0
"8858",1,24,0
"8859",1,33,1
"8860",1,30,0
"8861",0,20,0
"8862",1,27,0
"8863",1,37,0
"8864",1,21,1
"8865",1,25,0
"8866",1,19,0
"8867",1,19,0
"8868",1,21,1
"8869",1,33,0
"8870",1,32,0
"8871",1,29,0
"8872",1,24,0
"8873",1,33,1
"8874",1,43,1
"8875",1,36,0
"8876",1,16,0
"8877",0,28,0
"8878",1,38,0
"8879",1,48,0
"8880",1,44,1
"8881",1,47,0
"8882",1,24,0
"8883",1,28,1
"8884",1,19,0
"8885",1,20,0
"8886",1,44,0
"8887",1,25,0
"8888",1,32,0
"8889",1,24,0
"8890",1,18,1
"8891",1,27,0
"8892",1,27,0
"8893",1,22,0
"8894",1,20,0
"8895",1,29,0
"8896",1,26,1
"8897",1,58,0
"8898",1,21,1
"8899",1,23,1
"8900",1,31,0
"8901",1,21,0
"8902",1,23,0
"8903",1,23,1
"8904",0,24,0
"8905",1,30,1
"8906",1,29,0
"8907",1,38,0
"8908",1,18,0
"8909",1,43,1
"8910",1,18,0
"8911",1,40,1
"8912",1,25,0
"8913",1,29,0
"8914",0,29,0
"8915",1,29,1
"8916",1,18,1
"8917",1,30,0
"8918",1,25,0
"8919",1,27,1
"8920",1,22,0
"8921",1,26,0
"8922",1,36,0
"8923",1,23,0
"8924",1,42,0
"8925",1,38,0
"8926",1,21,0
"8927",1,23,0
"8928",1,34,0
"8929",1,19,0
"8930",1,30,1
"8931",1,36,1
"8932",1,20,0
"8933",1,29,0
"8934",1,37,1
"8935",1,28,0
"8936",1,21,0
"8937",1,26,1
"8938",1,16,1
"8939",1,23,1
"8940",1,17,1
"8941",1,24,0
"8942",1,23,1
"8943",1,38,0
"8944",1,31,0
"8945",1,23,1
"8946",1,49,0
"8947",1,31,0
"8948",1,18,0
"8949",1,33,1
"8950",1,47,0
"8951",1,32,1
"8952",1,34,1
"8953",1,50,0
"8954",1,40,0
"8955",1,22,1
"8956",1,20,0
"8957",1,22,1
"8958",1,18,0
"8959",1,37,0
"8960",1,40,1
"8961",1,40,0
"8962",1,32,0
"8963",1,30,1
"8964",1,19,0
"8965",1,24,0
"8966",1,26,0
"8967",1,46,0
"8968",1,25,0
"8969",1,19,0
"8970",1,26,0
"8971",1,33,1
"8972",1,18,0
"8973",1,32,0
"8974",1,25,0
"8975",1,25,1
"8976",1,53,1
"8977",1,33,0
"8978",1,37,0
"8979",1,37,0
"8980",1,40,0
"8981",1,49,0
"8982",1,24,1
"8983",1,20,1
"8984",1,46,0
"8985",1,17,0
"8986",1,26,1
"8987",1,46,0
"8988",1,24,0
"8989",0,23,1
"8990",1,28,1
"8991",1,39,0
"8992",1,22,0
"8993",1,37,0
"8994",1,22,0
"8995",1,21,1
"8996",1,26,0
"8997",1,29,0
"8998",1,17,1
"8999",1,26,1
"9000",1,41,0
"9001",1,21,1
"9002",1,45,0
"9003",1,30,0
"9004",1,21,1
"9005",1,57,0
"9006",1,28,1
"9007",1,30,1
"9008",0,23,0
"9009",1,27,1
"9010",1,25,0
"9011",1,54,0
"9012",1,22,0
"9013",1,21,0
"9014",1,24,0
"9015",1,28,1
"9016",1,24,1
"9017",1,25,1
"9018",1,28,0
"9019",1,21,1
"9020",1,34,1
"9021",1,24,1
"9022",1,22,1
"9023",1,19,0
"9024",1,21,0
"9025",1,46,0
"9026",1,56,1
"9027",1,35,0
"9028",1,28,0
"9029",1,63,1
"9030",0,24,0
"9031",1,30,1
"9032",1,32,0
"9033",1,25,1
"9034",1,19,1
"9035",1,26,0
"9036",0,20,0
"9037",1,34,0
"9038",1,18,0
"9039",1,37,0
"9040",1,35,0
"9041",1,18,1
"9042",1,25,0
"9043",1,21,0
"9044",1,22,1
"9045",1,30,0
"9046",1,19,0
"9047",1,47,0
"9048",0,28,1
"9049",1,17,1
"9050",1,31,0
"9051",1,49,0
"9052",1,29,1
"9053",1,29,1
"9054",1,23,1
"9055",1,47,0
"9056",1,23,0
"9057",1,47,1
"9058",1,24,0
"9059",1,21,0
"9060",1,22,0
"9061",0,24,0
"9062",1,18,1
"9063",1,26,1
"9064",1,36,0
"9065",1,28,0
"9066",1,20,0
"9067",1,18,0
"9068",1,19,0
"9069",1,18,0
"9070",1,30,1
"9071",1,54,0
"9072",1,29,1
"9073",1,18,1
"9074",1,22,1
"9075",1,23,0
"9076",1,21,1
"9077",1,20,0
"9078",1,27,0
"9079",1,42,0
"9080",1,41,0
"9081",1,44,1
"9082",1,34,0
"9083",1,28,0
"9084",1,34,1
"9085",1,26,0
"9086",1,22,1
"9087",1,18,1
"9088",1,31,0
"9089",1,25,0
"9090",1,38,1
"9091",0,29,1
"9092",1,26,0
"9093",1,28,1
"9094",1,19,0
"9095",0,27,0
"9096",1,40,0
"9097",1,19,0
"9098",1,25,0
"9099",1,37,0
"9100",1,19,1
"9101",0,20,0
"9102",0,19,0
"9103",1,33,0
"9104",1,23,0
"9105",1,28,1
"9106",1,46,0
"9107",0,17,0
"9108",1,40,1
"9109",1,18,0
"9110",1,21,0
"9111",1,46,0
"9112",1,24,0
"9113",1,39,0
"9114",1,26,0
"9115",1,19,0
"9116",1,19,0
"9117",1,60,1
"9118",1,32,0
"9119",1,54,1
"9120",0,47,1
"9121",1,20,0
"9122",1,34,1
"9123",0,28,0
"9124",1,29,0
"9125",1,19,1
"9126",1,40,0
"9127",1,42,1
"9128",0,26,0
"9129",1,18,0
"9130",1,23,1
"9131",1,27,0
"9132",1,49,0
"9133",1,33,0
"9134",0,24,0
"9135",1,25,0
"9136",1,23,0
"9137",1,68,0
"9138",1,18,0
"9139",1,29,0
"9140",1,29,1
"9141",1,19,0
"9142",1,18,1
"9143",1,31,0
"9144",0,28,0
"9145",0,39,0
"9146",1,22,1
"9147",0,41,0
"9148",1,19,1
"9149",1,33,0
"9150",1,22,1
"9151",1,26,1
"9152",1,27,1
"9153",0,26,0
"9154",0,21,0
"9155",1,21,0
"9156",1,24,0
"9157",1,21,0
"9158",1,22,0
"9159",1,69,0
"9160",1,31,0
"9161",1,25,0
"9162",1,20,1
"9163",1,22,1
"9164",1,22,0
"9165",1,20,1
"9166",1,41,0
"9167",1,22,1
"9168",1,22,1
"9169",1,38,0
"9170",1,25,0
"9171",1,18,0
"9172",1,32,1
"9173",1,48,0
"9174",1,27,0
"9175",1,33,0
"9176",1,39,0
"9177",1,29,0
"9178",1,34,0
"9179",1,27,0
"9180",1,20,0
"9181",1,28,0
"9182",1,29,1
"9183",1,20,1
"9184",1,19,0
"9185",1,41,0
"9186",1,17,1
"9187",1,26,0
"9188",1,32,0
"9189",1,30,1
"9190",1,22,0
"9191",1,25,0
"9192",1,25,0
"9193",1,35,0
"9194",1,23,0
"9195",1,21,1
"9196",1,18,0
"9197",1,49,0
"9198",1,24,1
"9199",0,26,1
"9200",1,35,0
"9201",1,47,1
"9202",1,30,1
"9203",1,29,0
"9204",1,44,0
"9205",1,34,0
"9206",1,45,0
"9207",0,36,0
"9208",1,50,0
"9209",1,33,0
"9210",0,28,1
"9211",0,37,0
"9212",1,22,1
"9213",1,24,1
"9214",1,36,0
"9215",1,26,1
"9216",1,26,0
"9217",1,26,1
"9218",1,30,1
"9219",1,21,1
"9220",0,22,0
"9221",0,20,1
"9222",1,22,0
"9223",1,21,0
"9224",0,26,0
"9225",1,18,1
"9226",1,18,0
"9227",1,32,0
"9228",1,20,0
"9229",1,18,0
"9230",1,20,0
"9231",1,20,0
"9232",1,44,0
"9233",1,26,1
"9234",1,31,1
"9235",1,58,0
"9236",1,37,1
"9237",1,22,1
"9238",1,19,0
"9239",1,50,0
"9240",1,20,0
"9241",1,23,0
"9242",1,20,1
"9243",0,28,0
"9244",1,39,0
"9245",1,28,0
"9246",1,25,1
"9247",1,32,0
"9248",1,29,0
"9249",1,28,0
"9250",1,25,0
"9251",1,28,0
"9252",1,32,0
"9253",1,18,1
"9254",1,23,1
"9255",0,26,0
"9256",1,24,0
"9257",1,26,1
"9258",1,22,0
"9259",1,17,1
"9260",1,18,1
"9261",1,24,1
"9262",1,33,0
"9263",1,28,0
"9264",1,21,0
"9265",1,23,1
"9266",1,20,0
"9267",1,20,0
"9268",1,28,0
"9269",1,40,0
"9270",1,33,1
"9271",1,32,0
"9272",1,41,0
"9273",1,36,1
"9274",1,26,0
"9275",1,60,1
"9276",1,20,0
"9277",1,20,1
"9278",1,29,1
"9279",1,21,1
"9280",1,27,0
"9281",1,18,1
"9282",1,43,0
"9283",1,32,1
"9284",1,23,0
"9285",1,21,0
"9286",1,21,0
"9287",1,21,0
"9288",1,36,1
"9289",1,32,0
"9290",1,28,0
"9291",1,54,1
"9292",1,22,0
"9293",1,19,0
"9294",1,28,0
"9295",1,26,1
"9296",1,25,1
"9297",1,23,1
"9298",1,25,0
"9299",1,23,0
"9300",1,22,0
"9301",1,24,1
"9302",1,20,1
"9303",1,32,0
"9304",1,31,0
"9305",1,22,0
"9306",0,28,0
"9307",1,30,0
"9308",1,28,0
"9309",1,25,0
"9310",1,24,1
"9311",1,20,0
"9312",1,45,0
"9313",1,38,0
"9314",1,30,0
"9315",1,35,1
"9316",1,17,0
"9317",1,19,1
"9318",1,71,0
"9319",1,50,0
"9320",1,19,1
"9321",0,56,0
"9322",1,18,1
"9323",1,21,1
"9324",1,30,1
"9325",1,18,0
"9326",1,42,0
"9327",1,21,0
"9328",0,19,1
"9329",1,23,0
"9330",1,36,1
"9331",1,22,0
"9332",1,21,0
"9333",1,22,0
"9334",0,29,0
"9335",1,30,0
"9336",1,20,0
"9337",1,25,0
"9338",1,19,0
"9339",1,23,0
"9340",1,17,1
"9341",1,19,1
"9342",1,42,1
"9343",1,32,1
"9344",1,37,0
"9345",1,25,1
"9346",1,27,0
"9347",1,24,1
"9348",1,29,1
"9349",0,18,0
"9350",1,21,0
"9351",1,23,1
"9352",1,46,1
"9353",1,26,0
"9354",1,41,1
"9355",1,43,0
"9356",1,21,0
"9357",1,22,0
"9358",1,20,1
"9359",1,31,1
"9360",1,34,0
"9361",1,30,0
"9362",1,33,1
"9363",1,26,0
"9364",1,31,0
"9365",1,32,0
"9366",1,34,1
"9367",1,31,0
"9368",1,25,0
"9369",1,26,1
"9370",1,24,1
"9371",1,24,1
"9372",1,29,1
"9373",1,31,0
"9374",1,23,0
"9375",1,22,0
"9376",1,20,1
"9377",1,19,0
"9378",1,23,0
"9379",1,26,1
"9380",1,23,1
"9381",1,22,0
"9382",1,18,1
"9383",1,24,0
"9384",1,17,0
"9385",1,24,0
"9386",1,34,1
"9387",1,28,0
"9388",1,36,1
"9389",1,39,0
"9390",1,41,0
"9391",0,28,1
"9392",1,25,0
"9393",1,30,0
"9394",1,36,0
"9395",1,30,0
"9396",1,23,0
"9397",1,19,0
"9398",1,27,0
"9399",1,46,0
"9400",1,41,0
"9401",1,25,1
"9402",1,54,0
"9403",1,20,1
"9404",1,23,0
"9405",1,37,0
"9406",1,17,0
"9407",1,33,0
"9408",1,32,1
"9409",1,26,1
"9410",1,22,0
"9411",1,23,0
"9412",1,19,1
"9413",1,22,1
"9414",1,28,1
"9415",1,21,1
"9416",1,29,0
"9417",1,18,1
"9418",1,49,0
"9419",1,23,0
"9420",1,20,1
"9421",1,27,1
"9422",1,18,1
"9423",1,20,1
"9424",1,19,0
"9425",1,46,0
"9426",1,21,1
"9427",1,31,0
"9428",1,24,0
"9429",1,23,0
"9430",1,23,1
"9431",1,22,0
"9432",1,23,1
"9433",1,54,0
"9434",1,30,0
"9435",1,24,0
"9436",1,23,0
"9437",1,23,0
"9438",1,19,1
"9439",1,23,0
"9440",1,35,0
"9441",1,33,0
"9442",1,34,0
"9443",1,37,0
"9444",1,23,0
"9445",1,24,0
"9446",1,25,0
"9447",1,32,0
"9448",1,22,0
"9449",1,19,1
"9450",1,28,0
"9451",0,34,0
"9452",1,43,0
"9453",1,24,0
"9454",1,19,0
"9455",1,18,1
"9456",1,58,0
"9457",1,48,1
"9458",1,40,0
"9459",1,45,0
"9460",0,24,0
"9461",1,22,1
"9462",1,31,0
"9463",1,22,1
"9464",1,27,0
"9465",1,25,0
"9466",1,27,1
"9467",1,18,0
"9468",1,19,1
"9469",1,24,0
"9470",1,32,0
"9471",1,18,1
"9472",1,20,1
"9473",1,40,1
"9474",1,21,0
"9475",1,33,1
"9476",1,22,0
"9477",1,18,1
"9478",1,18,1
"9479",1,40,0
"9480",1,32,0
"9481",1,27,1
"9482",1,20,0
"9483",1,22,0
"9484",1,37,1
"9485",1,28,0
"9486",1,18,1
"9487",1,18,0
"9488",1,58,0
"9489",0,20,0
"9490",1,21,0
"9491",1,21,1
"9492",1,26,0
"9493",1,30,0
"9494",1,36,1
"9495",1,29,0
"9496",1,56,0
"9497",1,38,1
"9498",1,21,0
"9499",1,40,0
"9500",1,22,1
"9501",1,39,0
"9502",1,25,0
"9503",1,22,0
"9504",1,31,1
"9505",1,31,1
"9506",1,36,1
"9507",1,38,0
"9508",1,22,1
"9509",0,31,0
"9510",1,27,0
"9511",0,25,0
"9512",0,30,0
"9513",1,20,0
"9514",1,27,1
"9515",0,21,0
"9516",1,19,0
"9517",1,45,0
"9518",0,25,0
"9519",1,18,0
"9520",1,17,1
"9521",1,34,0
"9522",1,48,0
"9523",1,45,0
"9524",1,31,0
"9525",1,28,0
"9526",1,22,1
"9527",1,48,0
"9528",1,57,0
"9529",1,20,0
"9530",1,30,1
"9531",1,26,1
"9532",1,32,1
"9533",1,37,0
"9534",1,21,0
"9535",0,19,0
"9536",1,17,0
"9537",1,44,0
"9538",1,38,0
"9539",1,18,0
"9540",1,22,1
"9541",1,52,0
"9542",1,36,0
"9543",1,24,0
"9544",1,23,0
"9545",1,30,0
"9546",1,30,0
"9547",1,30,0
"9548",1,37,0
"9549",1,19,0
